launch_id,kernel_name,mangled_name,grid_size,block_size,cycles_speedup,mem_instr_reduce_pct,l1_to_l2_traffic_reduce_pct,l2_to_dram_rd_traffic_reduce_pct
0,"extract(long, float *)",_Z7extractlPf,"(450,1,1)","(512,1,1)",1.0068061740073369,0.0,0.0,0.0
1,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0330005815080443,0.0,0.0,1.9857029388403495
2,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3434105519006838,89.33058774256595,0.0,-1.7991834475122828
3,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8325941223121225,91.03260869565217,5.2521008403361344,18.61198738170347
4,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9970666896730221,0.0,-0.002583834669032311,-23.638105666575417
5,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9988047714842522,0.0,0.10689447740718142,-1.3455303381194998
6,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0968682274280401,0.0,0.0,-0.7216208714959755
7,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.359325673201501,89.33058774256595,0.0,1.6228128756511286
8,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9391810967470606,91.03260869565217,5.2521008403361344,38.95274584929757
9,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.002930735573351,0.0,0.0,-1.3226853007237334
10,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0828334389848568,0.0,-0.007794367270585791,1.4226342710997442
11,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.049398742499223,0.0,0.0,-3.330557868442964
12,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3676255410426323,89.33058774256595,0.0,-2.0483011556293684
13,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8992495908584495,91.03260869565217,5.2521008403361344,82.57152252548504
14,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.007502146019486,0.0,-0.0008612856410764348,-0.013687380235422939
15,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.004686064174934,0.0,0.11125492963233925,0.35534833189986875
16,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9715890032027276,0.0,0.0,0.0
17,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3552648695089227,89.33058774256595,0.0,0.6347016212487064
18,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.901872647242238,91.03260869565217,5.2521008403361344,46.75767918088737
19,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0055968063471088,0.0,0.0,12.124127976906422
20,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9689209772322046,0.0,0.08352591900149742,0.0
21,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9846156545309803,0.0,0.0,-4.029400183751148
22,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.31914209798247,89.33058774256595,0.0,-7.099854681336931
23,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8636269599674447,91.03260869565217,5.2521008403361344,20.0
24,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0014450017695176,0.0,-0.0008612856410764348,-0.027374760470845878
25,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9978249709230085,0.0,-0.003029398145142793,-0.016214964095436647
26,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0657403783748307,0.0,0.0,0.0
27,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3468118265671905,89.33058774256595,0.0,6.975392365820578
28,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.804261904169372,91.03260869565217,5.2521008403361344,-199.68652037617557
29,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0007443235943698,0.0,0.0,-11.141527511634273
30,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0246517055599353,0.0,-0.11093344426677759,0.002316423442205235
31,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.997322853367352,0.0,0.0,-0.050658561296859174
32,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3387790081819966,89.33058774256595,0.0,-4.837035499273407
33,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.7672090084799303,91.03260869565217,5.2521008403361344,-47.69230769230769
34,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.005750770668498,0.0,0.0,25.684060624554977
35,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0044754309413206,0.0,0.02944500495801922,-0.0023164771016238503
36,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0695324793740901,0.0,0.0,0.0
37,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3651480887406293,89.33058774256595,0.0,9.180906740651995
38,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",4.005522282854782,91.03260869565217,5.2521008403361344,78.11704834605598
39,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9991621483792045,0.0,0.0,-15.206679441554884
40,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0041647316701652,0.0,-0.055441496227379435,-5.012856447914013
41,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0189454615017621,0.0,0.0,8.95767530006317
42,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3649774328564857,89.33058774256595,0.0,4.324432044639299
43,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8846224700753034,91.03260869565217,5.2521008403361344,91.48086522462563
44,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.007844068068349,0.0,0.0008612782230107702,-0.013689253935660506
45,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9763079204006826,0.0,0.03116707717747486,-0.3124433979351567
46,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0365487598647125,0.0,0.0,-2.9419927837912847
47,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3404959542932353,89.33058774256595,0.0,0.3321569441561138
48,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.7753647006399493,91.03260869565217,5.2521008403361344,88.19221967963387
49,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9989925309624645,0.0,0.0008612782230107702,24.401426388181356
50,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9287732775097843,0.0,0.006925927208505038,-0.006949592290585619
51,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9492861704120061,0.0,0.0,-2.622814321398834
52,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3334366353731015,89.33058774256595,0.0,-3.210850460175766
53,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.959790894924933,91.03260869565217,5.2521008403361344,18.92744479495268
54,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9886935125429794,0.0,0.0,-10.85409252669039
55,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0492940741729355,0.0,0.003896002701228539,0.0
56,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0355920838892076,0.0,0.0,2.7792768483540202
57,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3411080294933369,89.33058774256595,0.0,0.3321569441561138
58,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",4.01197456282785,91.03260869565217,5.2521008403361344,19.435736677115987
59,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9986638938270777,0.0,0.000861270805072885,9.860545476983832
60,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9716806270652425,0.0,0.138054001185793,0.0023164771016238503
61,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9987203036843929,0.0,0.0,0.0
62,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3903536137449863,89.33058774256595,0.0,-4.124282056605079
63,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9880157840892485,91.03260869565217,5.2521008403361344,91.47107438016529
64,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0004753532468815,0.0,0.0008612782230107702,0.27296301351166913
65,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9767090055649352,0.0,0.05539470893975392,0.8429805218669607
66,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0481806899740942,0.0,0.0,-2.2203719122953096
67,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3431637591110048,89.33058774256595,0.0,9.26100926100926
68,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8464780145296835,91.03260869565217,5.2521008403361344,19.49685534591195
69,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0118313152338254,0.0,0.0008612782230107702,9.10674297088828
70,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0223797179535865,0.0,-0.00043302040392143276,0.0
71,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.11225685436231,0.0,0.0,2.6479329910834912
72,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3185420998881199,89.33058774256595,0.0,9.16372351160444
73,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9032388747839177,91.03260869565217,5.2521008403361344,-98.75389408099689
74,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9908060576816926,0.0,0.0,-10.66246920339447
75,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9483012023993139,0.0,0.0012986675670761797,-3.288408474151103
76,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9826274009545833,0.0,0.0,2.8055031022390073
77,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3560273363135322,89.33058774256595,0.0,0.3321569441561138
78,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.935547042081583,91.03260869565217,5.2521008403361344,38.91786179921773
79,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9909034697095337,0.0,0.0,16.956472326400725
80,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9694507573319319,0.0,-0.027712825842210097,-3.9000735429306856
81,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.023774073586748,0.0,0.009277728811986826,0.0
82,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3185739303078103,89.33058774256595,0.0,0.5949563924007842
83,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9859739489725965,91.03260869565217,5.2521008403361344,60.36036036036037
84,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0026285510112551,0.0,0.0,25.75957727873184
85,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0018262368586555,0.0,-0.024246937741657537,2.2198061067319017
86,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9743553707030204,0.0,0.0,-10.019428254232583
87,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3471078393434612,89.33058774256595,0.0,0.3321569441561138
88,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8420453432851454,91.03260869565217,5.2521008403361344,17.92452830188679
89,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9946124422136442,0.0,0.0008612782230107702,0.0
90,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9921891650054281,0.0,0.027272491147262795,4.529269964836234
91,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0221719697652856,0.0,0.0,-1.4987510407993339
92,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.302589160744158,89.33058774256595,0.0,3.251158729092497
93,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8601465823036167,91.03260869565217,5.2521008403361344,91.46179401993355
94,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9972612716878348,0.0,-0.0008612856410764348,-5.321477428180574
95,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9851578171147799,0.0,0.05626146868400097,0.0023164771016238503
96,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0045804180996725,0.0,0.0,0.050505050505050504
97,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3501716835391904,89.33058774256595,0.0,0.298365769309012
98,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.94414402112067,91.03260869565217,5.2521008403361344,19.435736677115987
99,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9980796400011737,0.0,0.0,10.13530135301353
100,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0066701242050142,0.0,0.030743649920759324,0.0
101,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0541921588582654,0.0,0.0,3.585763981803586
102,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3668019816442292,89.33058774256595,0.0,-1.633104975434226
103,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",4.001470540254583,91.03260869565217,5.2521008403361344,91.45327569005653
104,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0041768429882778,0.0,0.0,0.013687380235422939
105,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0338372270334375,0.0,0.002165045769067558,2.1510982161071697
106,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9434017975778779,0.0,0.0,-8.742714404662781
107,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3708667065698634,89.33058774256595,0.0,9.235809235809237
108,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9709396512108284,91.03260869565217,5.2521008403361344,73.42615012106538
109,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0093644971072055,0.0,0.000861270805072885,11.998554391037224
110,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.1068943937584184,0.0,0.1371902400180035,4.842833840320945
111,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.1043372578437438,0.0,0.0,2.661083344590031
112,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3510394754978634,89.33058774256595,0.0,2.128788381192387
113,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9131914483467662,91.03260869565217,5.2521008403361344,88.58585858585859
114,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9932521002193828,0.0,-0.0008612856410764348,-0.013687380235422939
115,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9876180594760372,0.0,-0.027712825842210097,-1.3922349888806524
116,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.057789096497184,0.0,-0.027833186435960475,0.8803301237964236
117,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3453623853073509,89.33058774256595,0.0,-3.210850460175766
118,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8732016553103246,91.03260869565217,5.2521008403361344,-123.27044025157232
119,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0099099251963728,0.0,0.0,3.8613081166272654
120,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9876481190320973,0.0,0.05977079200630625,0.24554383412149872
121,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9852439007346604,0.0,0.0,-0.09714127116291979
122,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3032161300121508,89.33058774256595,0.0,0.3321569441561138
123,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8951133339451225,91.03260869565217,5.2521008403361344,17.350157728706623
124,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.000485429028282,0.0,0.0004306372570129277,-17.191349575691213
125,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9349852499718841,0.0,0.0523823129605098,-0.025481248117862357
126,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.001762530452873,0.0,0.0,3.41548352531476
127,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3402404116165734,89.33058774256595,0.0,0.29755726247318526
128,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8389179771549706,91.03260869565217,5.2521008403361344,50.87319665907365
129,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9854822813399301,0.0,0.0025837901617883274,20.144278063176305
130,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9815116041756147,0.0,0.12465751645868771,-1.3338205737255617
131,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9503159117305459,0.0,0.0,0.0
132,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3644530161921256,89.33058774256595,0.0,-7.016329919734293
133,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",4.035042815029713,91.03260869565217,5.2521008403361344,-113.24921135646689
134,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0077386387801308,0.0,0.0,-13.52285824049174
135,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0190975404412108,0.0,-0.026414130260633856,-0.037063633625981605
136,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9648407573601838,0.0,0.0,-5.897862892034416
137,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3421010499414205,89.33058774256595,0.0,-3.6207488835451733
138,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8533079057023283,91.03260869565217,5.2521008403361344,-74.92163009404389
139,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.00559925485154,0.0,0.0008612782230107702,9.641733482188167
