launch_id,kernel_name,mangled_name,grid_size,block_size,cycles_speedup,mem_instr_reduce_pct,l1_to_l2_traffic_reduce_pct,l2_to_dram_rd_traffic_reduce_pct
11,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9971083264372195,0.0,0.0,-981.081081081081
12,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0052142649632219,0.0,0.0,-3364.7058823529414
13,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.990027838388909,0.0,0.0,31.428571428571427
14,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9994185921316135,0.0,0.0,22.58064516129032
15,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0138270692725304,0.0,0.0,-27.91005291005291
16,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9826469475149175,0.0,0.0,-130.55555555555557
17,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9960664288562469,0.0,0.0,37.17948717948718
18,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.001213332957106,0.0,0.0,-2022.8571428571427
19,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0147003235760108,0.0,0.0,-948.6486486486486
20,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9905398986700443,0.0,0.0,39.473684210526315
21,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2013,1,1)","(256,1,1)",0.9944106332199532,0.0,0.0,-1910.8108108108108
22,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2013,1,1)","(256,1,1)",0.9898375739916334,0.0,0.0,84.52380952380952
